jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|field18:n,  modelParams|sensorParams|encoders|field19:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|sensorParams|encoders|field22:n,  modelParams|sensorParams|encoders|field1:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|field23:n,  modelParams|sensorParams|encoders|field3:n,  modelParams|sensorParams|encoders|field5:n,  modelParams|sensorParams|encoders|field21:n,  modelParams|sensorParams|encoders|field2:n,  modelParams|sensorParams|encoders|field12:n,  modelParams|sensorParams|encoders|field6:n,  modelParams|sensorParams|encoders|field20:n,  modelParams|sensorParams|encoders|field4:n,  modelParams|sensorParams|encoders|field24:n,  modelParams|sensorParams|encoders|field8:n,  modelParams|sensorParams|encoders|field10:n,  modelParams|sensorParams|encoders|field7:n,  modelParams|sensorParams|encoders|field16:n,  modelParams|sensorParams|encoders|field9:n,  modelParams|sensorParams|encoders|field11:n,  modelParams|sensorParams|encoders|field15:n,  modelParams|sensorParams|encoders|field13:n,  modelParams|sensorParams|encoders|field17:n,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[0]:window=1000:field=classification,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[0]:window=1000:field=classification, 
1010,  8467,  completed,  eof,  2016-05-24 13:04:34,  2016-05-24 13:05:58,  84,  modelParams|sensorParams|encoders|field12:n_256.modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8468,  completed,  eof,  2016-05-24 13:04:38,  2016-05-24 13:06:02,  84,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|sensorParams|encoders|field13:n_256,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  0.0,  0.0, 
1010,  8469,  completed,  eof,  2016-05-24 13:04:44,  2016-05-24 13:06:07,  83,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|field15:n_256.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  0.0,  0.0, 
1010,  8470,  completed,  eof,  2016-05-24 13:04:52,  2016-05-24 13:06:15,  83,  modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|field16:n_256,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8471,  completed,  eof,  2016-05-24 13:04:55,  2016-05-24 13:06:21,  86,  modelParams|sensorParams|encoders|field17:n_256.modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  0.0,  0.0, 
1010,  8472,  completed,  eof,  2016-05-24 13:04:59,  2016-05-24 13:06:25,  86,  modelParams|clParams|alpha_0.0468202278794.modelParams|sensorParams|encoders|_classifierInput|n_237.modelParams|sensorParams|encoders|field18:n_223,  4000,  223,  None,  237,  None,  None,  0.0468202278794,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8473,  completed,  eof,  2016-05-24 13:05:45,  2016-05-24 13:07:02,  77,  modelParams|clParams|alpha_0.0468202278794.modelParams|sensorParams|encoders|_classifierInput|n_237.modelParams|sensorParams|encoders|field19:n_223,  4000,  None,  223,  237,  None,  None,  0.0468202278794,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8474,  completed,  eof,  2016-05-24 13:05:51,  2016-05-24 13:07:07,  76,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|sensorParams|encoders|field2:n_256,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8475,  completed,  eof,  2016-05-24 13:05:59,  2016-05-24 13:07:12,  73,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|sensorParams|encoders|field20:n_256,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8476,  completed,  eof,  2016-05-24 13:06:03,  2016-05-24 13:07:13,  70,  modelParams|sensorParams|encoders|field21:n_256.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|clParams|alpha_0.0422898752741,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8477,  completed,  eof,  2016-05-24 13:06:08,  2016-05-24 13:07:15,  67,  modelParams|clParams|alpha_0.0468202278794.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|sensorParams|encoders|field22:n_233,  4000,  None,  None,  227,  233,  None,  0.0468202278794,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8478,  completed,  eof,  2016-05-24 13:06:15,  2016-05-24 13:07:18,  63,  modelParams|sensorParams|encoders|field23:n_256.modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8479,  completed,  eof,  2016-05-24 13:06:22,  2016-05-24 13:07:20,  58,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|field24:n_256.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
